Order_ID,Order_Date,Order_Time,City,Warehouse_ID,Product_ID,Product_Category,Product_Name,Price,Quantity,Stock_Available,Delivery_Partner,Delivery_Time_Minutes,Customer_Rating,Payment_Method,Revenue,Month,Day,Order_Year,Order_Month,Delivery_Speed,Stock_Status
QC1670,2025-04-02,15:37,Chennai,W3,P491,Snacks,Nachos,129,2,18,Karthik,34,4.1,CARD,258,April,Wednesday,2025,4,Medium,Low Stock
QC1671,2025-03-17,20:11,Mumbai,W6,P936,Bakery,Buns,205,1,46,Arjun,41,3.4,CARD,205,March,Monday,2025,3,Medium,In Stock
QC1672,2025-03-01,12:48,Hyderabad,W4,P644,Frozen,Frozen Peas,209,5,59,Arjun,14,4.1,COD,1045,March,Saturday,2025,3,Fast,In Stock
QC1673,2025-05-24,11:36,Mumbai,W6,P703,Snacks,Nachos,137,4,13,Suresh,24,4.9,CARD,548,May,Saturday,2025,5,Fast,Low Stock
QC1674,2025-06-23,14:53,Mumbai,W6,P311,Beverages,Soft Drink,129,3,52,Suresh,44,4.5,COD,387,June,Monday,2025,6,Medium,In Stock
QC1675,2025-03-31,22:35,Mumbai,W5,P182,Bakery,Bread,92,4,26,Suresh,42,4.4,UPI,368,March,Monday,2025,3,Medium,In Stock
QC1676,2025-02-12,12:49,Mumbai,W1,P521,Beverages,Juice,135,5,14,Karthik,19,3.1,WALLET,675,February,Wednesday,2025,2,Fast,Low Stock
QC1677,2025-01-28,12:29,Pune,W1,P306,Beverages,Energy Drink,138,2,3,Aman,32,4.3,CARD,276,January,Tuesday,2025,1,Medium,Low Stock
QC1678,2025-06-19,19:26,Bangalore,W2,P754,Beverages,Soft Drink,36,4,6,Karthik,12,4.6,CARD,144,June,Thursday,2025,6,Fast,Low Stock
QC1679,2025-06-25,22:53,Pune,W4,P292,Fruits,Banana,225,4,48,Suresh,12,4.8,CARD,900,June,Wednesday,2025,6,Fast,In Stock
QC1680,2025-06-10,23:54,Bangalore,W6,P357,Fruits,Banana,207,4,46,Ravi,38,3.4,UPI,828,June,Tuesday,2025,6,Medium,In Stock
QC1681,2025-04-12,13:37,Pune,W3,P681,Bakery,Cake,169,5,3,Rahul,13,3.4,WALLET,845,April,Saturday,2025,4,Fast,Low Stock
QC1682,2025-01-16,21:18,Mumbai,W6,P659,Bakery,Bread,112,3,24,Vikram,39,3.0,CARD,336,January,Thursday,2025,1,Medium,In Stock
QC1683,2025-04-25,18:20,Mumbai,W6,P674,Frozen,Ice Cream,220,3,20,Suresh,22,4.9,COD,660,April,Friday,2025,4,Fast,In Stock
QC1684,2025-06-22,13:06,Chennai,W3,P649,Bakery,Buns,216,5,26,Ravi,25,4.6,COD,1080,June,Sunday,2025,6,Fast,In Stock
QC1685,2025-01-24,12:14,Delhi,W2,P548,Beverages,Juice,212,3,59,Sameer,33,3.4,CARD,636,January,Friday,2025,1,Medium,In Stock
QC1686,2025-06-09,20:06,Bangalore,W2,P821,Frozen,Frozen Peas,188,4,19,Rahul,33,4.6,UPI,752,June,Monday,2025,6,Medium,Low Stock
QC1687,2025-03-27,17:39,Mumbai,W4,P387,Bakery,Bread,191,1,52,Suresh,41,4.2,WALLET,191,March,Thursday,2025,3,Medium,In Stock
QC1688,2025-01-08,18:32,Mumbai,W6,P929,Dairy,Curd,30,3,32,Aman,13,3.5,WALLET,90,January,Wednesday,2025,1,Fast,In Stock
QC1689,2025-02-17,08:35,Mumbai,W5,P654,Snacks,Potato Chips,229,4,3,Aman,24,4.0,UPI,916,February,Monday,2025,2,Fast,Low Stock
QC1690,2025-05-30,23:53,Bangalore,W4,P534,Frozen,Frozen Peas,168,5,51,Suresh,45,3.5,UPI,840,May,Friday,2025,5,Medium,In Stock
QC1691,2025-06-25,18:22,Bangalore,W1,P578,Bakery,Buns,92,5,44,Arjun,50,3.5,CARD,460,June,Wednesday,2025,6,Medium,In Stock
QC1692,2025-05-08,09:25,Hyderabad,W4,P159,Snacks,Biscuits,243,5,43,Rahul,37,3.7,COD,1215,May,Thursday,2025,5,Medium,In Stock
QC1693,2025-06-03,20:38,Chennai,W6,P831,Bakery,Bread,60,4,30,Karthik,21,4.8,COD,240,June,Tuesday,2025,6,Fast,In Stock
QC1694,2025-01-03,12:41,Mumbai,W2,P412,Frozen,Frozen Peas,30,4,59,Suresh,17,4.5,CARD,120,January,Friday,2025,1,Fast,In Stock
QC1695,2025-02-07,18:11,Chennai,W6,P227,Fruits,Apple,190,4,21,Ravi,47,4.1,UPI,760,February,Friday,2025,2,Medium,In Stock
QC1696,2025-06-15,10:26,Delhi,W6,P513,Fruits,Orange,235,4,43,Vikram,11,4.2,UPI,940,June,Sunday,2025,6,Fast,In Stock
QC1697,2025-01-29,14:58,Chennai,W3,P464,Bakery,Cake,168,2,47,Sameer,19,3.2,UPI,336,January,Wednesday,2025,1,Fast,In Stock
QC1698,2025-03-03,08:12,Chennai,W2,P608,Snacks,Nachos,192,4,1,Rahul,16,4.6,UPI,768,March,Monday,2025,3,Fast,Low Stock
QC1699,2025-04-17,12:24,Hyderabad,W2,P497,Fruits,Apple,140,1,58,Arjun,10,3.9,COD,140,April,Thursday,2025,4,Fast,In Stock
QC1700,2025-06-22,08:06,Delhi,W1,P151,Beverages,Energy Drink,136,4,4,Suresh,16,3.8,CARD,544,June,Sunday,2025,6,Fast,Low Stock
QC1701,2025-05-20,11:20,Bangalore,W5,P293,Frozen,Frozen Peas,224,3,19,Vikram,10,3.4,CARD,672,May,Tuesday,2025,5,Fast,Low Stock
QC1702,2025-05-27,15:41,Delhi,W5,P727,Beverages,Juice,184,4,44,Rahul,12,4.6,UPI,736,May,Tuesday,2025,5,Fast,In Stock
QC1703,2025-05-12,13:31,Mumbai,W2,P431,Fruits,Orange,32,2,10,Suresh,33,4.0,COD,64,May,Monday,2025,5,Medium,Low Stock
QC1704,2025-05-24,12:20,Delhi,W2,P580,Frozen,Ice Cream,143,1,21,Sameer,10,3.6,CARD,143,May,Saturday,2025,5,Fast,In Stock
QC1705,2025-06-15,12:11,Hyderabad,W2,P261,Frozen,Ice Cream,116,4,58,Ravi,29,4.2,COD,464,June,Sunday,2025,6,Fast,In Stock
QC1706,2025-01-10,19:49,Chennai,W4,P635,Beverages,Energy Drink,114,5,45,Ravi,25,4.9,COD,570,January,Friday,2025,1,Fast,In Stock
QC1707,2025-02-27,08:06,Mumbai,W5,P793,Fruits,Banana,206,2,47,Ravi,13,4.4,UPI,412,February,Thursday,2025,2,Fast,In Stock
QC1708,2025-05-07,18:48,Pune,W5,P129,Dairy,Curd,58,5,21,Ravi,34,3.8,COD,290,May,Wednesday,2025,5,Medium,In Stock
QC1709,2025-06-03,13:11,Bangalore,W4,P119,Snacks,Potato Chips,205,3,32,Vikram,29,4.9,WALLET,615,June,Tuesday,2025,6,Fast,In Stock
QC1710,2025-01-29,18:30,Hyderabad,W3,P652,Snacks,Nachos,63,1,31,Karthik,27,4.0,CARD,63,January,Wednesday,2025,1,Fast,In Stock
QC1711,2025-06-26,13:08,Delhi,W3,P361,Beverages,Energy Drink,107,3,26,Karthik,21,3.2,COD,321,June,Thursday,2025,6,Fast,In Stock
QC1712,2025-01-31,17:16,Mumbai,W3,P160,Frozen,Ice Cream,211,3,29,Vikram,50,4.0,UPI,633,January,Friday,2025,1,Medium,In Stock
QC1713,2025-02-23,15:20,Mumbai,W4,P896,Beverages,Juice,179,2,35,Arjun,18,3.5,CARD,358,February,Sunday,2025,2,Fast,In Stock
QC1714,2025-02-09,17:34,Pune,W2,P298,Snacks,Potato Chips,100,1,5,Vikram,13,4.4,UPI,100,February,Sunday,2025,2,Fast,Low Stock
QC1715,2025-04-23,20:17,Bangalore,W6,P676,Bakery,Bread,159,3,33,Sameer,47,4.1,UPI,477,April,Wednesday,2025,4,Medium,In Stock
QC1716,2025-02-16,13:24,Bangalore,W3,P692,Bakery,Cake,106,4,8,Rahul,27,4.4,WALLET,424,February,Sunday,2025,2,Fast,Low Stock
QC1717,2025-06-13,18:24,Pune,W4,P140,Bakery,Cake,64,4,8,Vikram,15,4.5,COD,256,June,Friday,2025,6,Fast,Low Stock
QC1718,2025-06-13,17:09,Delhi,W2,P728,Snacks,Biscuits,126,1,14,Karthik,50,4.2,UPI,126,June,Friday,2025,6,Medium,Low Stock
QC1719,2025-04-11,10:17,Pune,W2,P980,Beverages,Soft Drink,115,1,21,Arjun,27,3.5,WALLET,115,April,Friday,2025,4,Fast,In Stock
QC1720,2025-06-30,12:18,Delhi,W6,P513,Frozen,Frozen Peas,41,3,11,Arjun,30,4.2,COD,123,June,Monday,2025,6,Medium,Low Stock
QC1721,2025-05-29,18:25,Delhi,W2,P701,Frozen,Frozen Peas,99,5,19,Rahul,22,4.5,CARD,495,May,Thursday,2025,5,Fast,Low Stock
QC1722,2025-06-22,08:57,Chennai,W5,P561,Fruits,Orange,220,4,9,Karthik,29,4.2,WALLET,880,June,Sunday,2025,6,Fast,Low Stock
QC1723,2025-04-11,08:20,Mumbai,W3,P723,Beverages,Energy Drink,169,5,0,Arjun,43,3.6,COD,845,April,Friday,2025,4,Medium,Low Stock
QC1724,2025-05-12,22:06,Delhi,W5,P520,Beverages,Soft Drink,108,1,16,Vikram,15,3.6,WALLET,108,May,Monday,2025,5,Fast,Low Stock
QC1725,2025-04-22,10:48,Chennai,W2,P368,Fruits,Apple,123,5,44,Karthik,22,5.0,CARD,615,April,Tuesday,2025,4,Fast,In Stock
QC1726,2025-03-23,12:38,Hyderabad,W1,P651,Dairy,Milk 1L,246,5,38,Suresh,40,3.7,COD,1230,March,Sunday,2025,3,Medium,In Stock
QC1727,2025-03-12,21:55,Mumbai,W6,P918,Beverages,Energy Drink,237,1,51,Ravi,36,3.1,CARD,237,March,Wednesday,2025,3,Medium,In Stock
QC1728,2025-03-19,19:54,Hyderabad,W2,P666,Beverages,Juice,110,2,60,Ravi,20,3.1,WALLET,220,March,Wednesday,2025,3,Fast,In Stock
QC1729,2025-05-21,08:22,Hyderabad,W6,P623,Bakery,Cake,135,2,9,Karthik,30,4.6,CARD,270,May,Wednesday,2025,5,Medium,Low Stock
QC1730,2025-05-29,19:20,Delhi,W5,P804,Fruits,Banana,209,2,2,Sameer,21,4.6,UPI,418,May,Thursday,2025,5,Fast,Low Stock
QC1731,2025-06-18,13:32,Chennai,W1,P261,Dairy,Butter,137,4,43,Rahul,36,3.9,COD,548,June,Wednesday,2025,6,Medium,In Stock
QC1732,2025-03-29,11:03,Pune,W3,P286,Beverages,Soft Drink,117,3,48,Aman,34,3.2,UPI,351,March,Saturday,2025,3,Medium,In Stock
QC1733,2025-06-15,20:47,Pune,W6,P854,Fruits,Orange,151,4,18,Ravi,35,4.5,CARD,604,June,Sunday,2025,6,Medium,Low Stock
QC1734,2025-06-01,12:06,Bangalore,W6,P752,Bakery,Bread,63,4,45,Karthik,44,3.5,UPI,252,June,Sunday,2025,6,Medium,In Stock
QC1735,2025-06-29,10:18,Delhi,W4,P942,Beverages,Juice,85,1,31,Rahul,35,3.2,COD,85,June,Sunday,2025,6,Medium,In Stock
QC1736,2025-05-02,15:00,Bangalore,W4,P430,Frozen,Ice Cream,141,5,51,Suresh,22,3.6,UPI,705,May,Friday,2025,5,Fast,In Stock
QC1737,2025-02-05,10:32,Chennai,W2,P859,Fruits,Banana,172,5,34,Aman,19,3.8,WALLET,860,February,Wednesday,2025,2,Fast,In Stock
QC1738,2025-03-15,20:33,Delhi,W5,P271,Dairy,Curd,94,5,48,Vikram,23,3.8,CARD,470,March,Saturday,2025,3,Fast,In Stock
QC1739,2025-02-19,09:33,Mumbai,W3,P794,Frozen,Frozen Peas,145,4,42,Karthik,39,3.6,WALLET,580,February,Wednesday,2025,2,Medium,In Stock
QC1740,2025-06-07,20:52,Chennai,W3,P615,Beverages,Energy Drink,131,3,32,Ravi,25,4.0,COD,393,June,Saturday,2025,6,Fast,In Stock
QC1741,2025-05-19,12:25,Delhi,W3,P354,Fruits,Apple,128,5,54,Karthik,46,4.2,CARD,640,May,Monday,2025,5,Medium,In Stock
QC1742,2025-02-20,08:21,Pune,W5,P628,Fruits,Apple,76,4,48,Karthik,49,4.1,UPI,304,February,Thursday,2025,2,Medium,In Stock
QC1743,2025-03-04,20:47,Hyderabad,W1,P844,Fruits,Apple,58,1,50,Rahul,20,4.2,COD,58,March,Tuesday,2025,3,Fast,In Stock
QC1744,2025-05-16,12:03,Hyderabad,W5,P314,Frozen,Frozen Peas,121,2,53,Vikram,17,3.0,WALLET,242,May,Friday,2025,5,Fast,In Stock
QC1745,2025-01-19,21:16,Bangalore,W6,P999,Dairy,Milk 1L,76,3,4,Ravi,11,4.6,CARD,228,January,Sunday,2025,1,Fast,Low Stock
QC1746,2025-05-19,20:08,Delhi,W5,P566,Snacks,Biscuits,213,5,34,Suresh,28,3.2,WALLET,1065,May,Monday,2025,5,Fast,In Stock
QC1747,2025-05-28,16:14,Mumbai,W1,P661,Snacks,Potato Chips,79,5,36,Rahul,38,4.4,COD,395,May,Wednesday,2025,5,Medium,In Stock
QC1748,2025-02-08,10:16,Chennai,W6,P162,Snacks,Potato Chips,44,2,55,Suresh,44,4.2,COD,88,February,Saturday,2025,2,Medium,In Stock
QC1749,2025-06-19,12:05,Mumbai,W4,P965,Fruits,Apple,115,1,10,Aman,31,4.6,WALLET,115,June,Thursday,2025,6,Medium,Low Stock
QC1750,2025-05-07,17:00,Bangalore,W1,P694,Fruits,Orange,147,1,46,Rahul,12,3.2,WALLET,147,May,Wednesday,2025,5,Fast,In Stock
QC1751,2025-03-28,12:23,Chennai,W4,P299,Bakery,Cake,151,1,31,Aman,49,4.7,WALLET,151,March,Friday,2025,3,Medium,In Stock
QC1752,2025-05-24,13:11,Pune,W4,P126,Snacks,Biscuits,249,3,51,Rahul,24,4.2,CARD,747,May,Saturday,2025,5,Fast,In Stock
QC1753,2025-02-06,19:07,Chennai,W2,P113,Dairy,Butter,43,1,32,Ravi,25,4.2,UPI,43,February,Thursday,2025,2,Fast,In Stock
QC1754,2025-01-06,15:01,Bangalore,W3,P417,Snacks,Potato Chips,171,5,14,Aman,10,3.6,CARD,855,January,Monday,2025,1,Fast,Low Stock
QC1755,2025-01-04,22:10,Pune,W6,P805,Snacks,Potato Chips,188,5,8,Sameer,31,4.5,UPI,940,January,Saturday,2025,1,Medium,Low Stock
QC1756,2025-01-27,19:32,Mumbai,W5,P149,Beverages,Energy Drink,156,5,4,Karthik,38,4.8,CARD,780,January,Monday,2025,1,Medium,Low Stock
QC1757,2025-06-09,20:34,Pune,W5,P263,Snacks,Biscuits,110,1,33,Rahul,43,4.6,UPI,110,June,Monday,2025,6,Medium,In Stock
QC1758,2025-01-22,09:59,Bangalore,W6,P508,Bakery,Cake,146,5,0,Sameer,18,4.1,CARD,730,January,Wednesday,2025,1,Fast,Low Stock
QC1759,2025-01-25,18:34,Bangalore,W1,P988,Dairy,Curd,185,1,47,Suresh,49,4.5,UPI,185,January,Saturday,2025,1,Medium,In Stock
QC1760,2025-04-11,13:45,Mumbai,W3,P301,Snacks,Biscuits,138,4,29,Aman,16,5.0,UPI,552,April,Friday,2025,4,Fast,In Stock
QC1761,2025-05-09,21:42,Mumbai,W4,P606,Beverages,Soft Drink,126,4,22,Ravi,14,4.2,COD,504,May,Friday,2025,5,Fast,In Stock
QC1762,2025-01-05,14:21,Pune,W5,P340,Fruits,Banana,94,2,12,Sameer,11,3.2,COD,188,January,Sunday,2025,1,Fast,Low Stock
QC1763,2025-04-04,15:10,Chennai,W2,P948,Fruits,Orange,51,1,49,Suresh,35,4.1,WALLET,51,April,Friday,2025,4,Medium,In Stock
QC1764,2025-04-12,09:34,Delhi,W2,P789,Snacks,Potato Chips,174,1,58,Ravi,48,3.6,WALLET,174,April,Saturday,2025,4,Medium,In Stock
QC1765,2025-02-07,09:14,Delhi,W6,P322,Frozen,Ice Cream,249,5,7,Sameer,50,3.9,COD,1245,February,Friday,2025,2,Medium,Low Stock
QC1766,2025-03-15,20:42,Hyderabad,W1,P795,Dairy,Curd,179,3,20,Karthik,41,3.2,UPI,537,March,Saturday,2025,3,Medium,In Stock
QC1767,2025-05-15,18:25,Pune,W6,P486,Fruits,Apple,224,5,6,Suresh,26,3.5,COD,1120,May,Thursday,2025,5,Fast,Low Stock
QC1768,2025-04-18,12:14,Delhi,W6,P484,Bakery,Cake,148,5,51,Vikram,10,3.7,CARD,740,April,Friday,2025,4,Fast,In Stock
QC1769,2025-06-02,19:25,Hyderabad,W6,P888,Frozen,Frozen Peas,182,3,11,Sameer,18,3.6,COD,546,June,Monday,2025,6,Fast,Low Stock
QC1770,2025-04-04,20:29,Pune,W4,P215,Snacks,Nachos,231,3,42,Karthik,33,3.4,WALLET,693,April,Friday,2025,4,Medium,In Stock
QC1771,2025-06-28,08:04,Bangalore,W4,P251,Bakery,Cake,242,3,33,Suresh,23,4.5,WALLET,726,June,Saturday,2025,6,Fast,In Stock
QC1772,2025-02-04,09:47,Delhi,W5,P223,Beverages,Juice,134,4,6,Sameer,45,3.9,COD,536,February,Tuesday,2025,2,Medium,Low Stock
QC1773,2025-01-09,20:39,Delhi,W4,P948,Fruits,Orange,234,4,40,Arjun,10,3.8,WALLET,936,January,Thursday,2025,1,Fast,In Stock
QC1774,2025-01-13,20:15,Delhi,W3,P996,Fruits,Orange,194,5,23,Rahul,20,3.9,COD,970,January,Monday,2025,1,Fast,In Stock
QC1775,2025-01-25,09:46,Chennai,W4,P963,Frozen,Frozen Peas,172,3,28,Vikram,36,4.8,WALLET,516,January,Saturday,2025,1,Medium,In Stock
QC1776,2025-03-12,14:37,Hyderabad,W4,P466,Fruits,Banana,111,1,5,Aman,33,3.2,CARD,111,March,Wednesday,2025,3,Medium,Low Stock
QC1777,2025-02-01,09:27,Delhi,W1,P535,Bakery,Bread,130,2,60,Karthik,13,3.7,CARD,260,February,Saturday,2025,2,Fast,In Stock
QC1778,2025-03-04,19:52,Mumbai,W3,P131,Fruits,Banana,243,2,28,Aman,16,4.6,CARD,486,March,Tuesday,2025,3,Fast,In Stock
QC1779,2025-01-22,20:38,Hyderabad,W2,P835,Beverages,Juice,34,4,45,Karthik,36,4.3,UPI,136,January,Wednesday,2025,1,Medium,In Stock
QC1780,2025-02-16,11:18,Bangalore,W1,P879,Snacks,Potato Chips,174,1,6,Sameer,35,3.9,WALLET,174,February,Sunday,2025,2,Medium,Low Stock
QC1781,2025-05-14,15:59,Mumbai,W3,P506,Fruits,Banana,148,1,6,Rahul,11,3.5,WALLET,148,May,Wednesday,2025,5,Fast,Low Stock
QC1782,2025-02-15,15:32,Delhi,W4,P864,Frozen,Ice Cream,35,4,19,Arjun,31,4.9,WALLET,140,February,Saturday,2025,2,Medium,Low Stock
QC1783,2025-02-17,09:32,Mumbai,W3,P900,Frozen,Frozen Peas,85,1,8,Rahul,10,3.6,CARD,85,February,Monday,2025,2,Fast,Low Stock
QC1784,2025-01-14,11:50,Pune,W5,P941,Snacks,Nachos,171,2,49,Vikram,24,4.8,WALLET,342,January,Tuesday,2025,1,Fast,In Stock
QC1785,2025-05-16,22:05,Chennai,W3,P179,Bakery,Bread,40,2,42,Karthik,40,4.9,UPI,80,May,Friday,2025,5,Medium,In Stock
QC1786,2025-01-16,23:33,Pune,W2,P990,Dairy,Milk 1L,250,1,20,Karthik,47,3.5,UPI,250,January,Thursday,2025,1,Medium,In Stock
QC1787,2025-05-18,08:48,Pune,W5,P647,Snacks,Biscuits,217,1,34,Aman,39,3.2,WALLET,217,May,Sunday,2025,5,Medium,In Stock
QC1788,2025-02-16,17:48,Pune,W1,P731,Frozen,Frozen Peas,168,5,11,Karthik,46,5.0,WALLET,840,February,Sunday,2025,2,Medium,Low Stock
QC1789,2025-04-08,11:26,Pune,W6,P599,Fruits,Apple,184,2,1,Ravi,43,4.1,WALLET,368,April,Tuesday,2025,4,Medium,Low Stock
QC1790,2025-04-15,08:49,Mumbai,W2,P655,Beverages,Energy Drink,189,5,14,Rahul,28,4.3,CARD,945,April,Tuesday,2025,4,Fast,Low Stock
QC1791,2025-02-15,15:41,Mumbai,W4,P344,Beverages,Energy Drink,135,1,27,Suresh,25,4.0,UPI,135,February,Saturday,2025,2,Fast,In Stock
QC1792,2025-03-23,15:58,Chennai,W4,P388,Dairy,Curd,135,1,42,Vikram,37,4.4,CARD,135,March,Sunday,2025,3,Medium,In Stock
QC1793,2025-06-08,13:44,Mumbai,W3,P289,Beverages,Juice,136,5,36,Arjun,46,4.0,COD,680,June,Sunday,2025,6,Medium,In Stock
QC1794,2025-01-02,12:24,Chennai,W2,P260,Beverages,Juice,198,3,57,Ravi,32,3.5,COD,594,January,Thursday,2025,1,Medium,In Stock
QC1795,2025-02-16,22:07,Hyderabad,W5,P938,Snacks,Potato Chips,217,1,57,Suresh,45,3.2,CARD,217,February,Sunday,2025,2,Medium,In Stock
QC1796,2025-06-03,08:24,Mumbai,W2,P301,Snacks,Nachos,204,2,34,Sameer,14,3.8,CARD,408,June,Tuesday,2025,6,Fast,In Stock
QC1797,2025-06-07,16:15,Hyderabad,W3,P341,Dairy,Curd,154,1,17,Sameer,31,3.1,CARD,154,June,Saturday,2025,6,Medium,Low Stock
QC1798,2025-04-29,15:25,Hyderabad,W2,P921,Bakery,Cake,101,2,40,Aman,33,4.9,UPI,202,April,Tuesday,2025,4,Medium,In Stock
QC1799,2025-05-01,10:07,Mumbai,W2,P909,Snacks,Potato Chips,139,2,21,Aman,26,3.5,WALLET,278,May,Thursday,2025,5,Fast,In Stock
QC1800,2025-06-21,22:40,Pune,W1,P840,Frozen,Ice Cream,249,2,52,Suresh,27,4.9,WALLET,498,June,Saturday,2025,6,Fast,In Stock
QC1801,2025-03-07,14:19,Delhi,W2,P120,Frozen,Frozen Peas,250,1,59,Karthik,15,3.4,WALLET,250,March,Friday,2025,3,Fast,In Stock
QC1802,2025-03-21,13:42,Mumbai,W3,P133,Snacks,Potato Chips,245,2,42,Aman,12,4.8,CARD,490,March,Friday,2025,3,Fast,In Stock
QC1803,2025-06-27,13:08,Bangalore,W4,P620,Beverages,Soft Drink,89,3,16,Arjun,21,3.1,COD,267,June,Friday,2025,6,Fast,Low Stock
QC1804,2025-05-15,16:12,Hyderabad,W2,P981,Fruits,Apple,116,1,10,Karthik,13,3.4,UPI,116,May,Thursday,2025,5,Fast,Low Stock
QC1805,2025-05-07,16:31,Bangalore,W3,P233,Beverages,Juice,35,5,48,Ravi,18,4.2,WALLET,175,May,Wednesday,2025,5,Fast,In Stock
QC1806,2025-01-13,20:57,Delhi,W6,P785,Fruits,Banana,103,4,50,Rahul,24,5.0,WALLET,412,January,Monday,2025,1,Fast,In Stock
QC1807,2025-02-15,23:14,Pune,W6,P188,Bakery,Buns,116,2,30,Aman,21,4.6,CARD,232,February,Saturday,2025,2,Fast,In Stock
QC1808,2025-01-15,15:20,Bangalore,W5,P639,Fruits,Apple,170,1,32,Arjun,10,4.9,COD,170,January,Wednesday,2025,1,Fast,In Stock
QC1809,2025-05-09,14:16,Chennai,W1,P234,Bakery,Cake,87,2,32,Aman,42,4.5,UPI,174,May,Friday,2025,5,Medium,In Stock
QC1810,2025-03-28,23:11,Delhi,W3,P612,Dairy,Curd,40,3,56,Aman,34,4.7,WALLET,120,March,Friday,2025,3,Medium,In Stock
QC1811,2025-04-11,15:10,Delhi,W3,P684,Bakery,Bread,233,3,34,Rahul,35,4.6,CARD,699,April,Friday,2025,4,Medium,In Stock
QC1812,2025-02-01,12:48,Hyderabad,W4,P507,Snacks,Nachos,142,3,32,Karthik,41,5.0,COD,426,February,Saturday,2025,2,Medium,In Stock
QC1813,2025-02-17,10:08,Delhi,W4,P559,Dairy,Milk 1L,203,1,58,Sameer,22,5.0,COD,203,February,Monday,2025,2,Fast,In Stock
QC1814,2025-03-19,09:11,Delhi,W3,P587,Frozen,Frozen Peas,136,2,46,Ravi,47,3.5,WALLET,272,March,Wednesday,2025,3,Medium,In Stock
QC1815,2025-04-17,21:40,Chennai,W5,P164,Beverages,Energy Drink,192,4,43,Rahul,32,3.7,WALLET,768,April,Thursday,2025,4,Medium,In Stock
QC1816,2025-03-14,13:23,Bangalore,W2,P508,Dairy,Butter,250,5,56,Aman,17,4.6,UPI,1250,March,Friday,2025,3,Fast,In Stock
QC1817,2025-04-05,13:15,Delhi,W4,P995,Frozen,Frozen Peas,86,5,52,Suresh,27,4.4,UPI,430,April,Saturday,2025,4,Fast,In Stock
QC1818,2025-06-05,08:59,Chennai,W1,P534,Dairy,Curd,227,3,31,Arjun,24,3.1,CARD,681,June,Thursday,2025,6,Fast,In Stock
QC1819,2025-06-23,17:52,Delhi,W3,P266,Bakery,Bread,244,2,36,Aman,24,3.6,WALLET,488,June,Monday,2025,6,Fast,In Stock
QC1820,2025-04-23,10:20,Mumbai,W3,P599,Frozen,Frozen Peas,158,5,38,Sameer,45,3.6,UPI,790,April,Wednesday,2025,4,Medium,In Stock
QC1821,2025-02-21,23:42,Bangalore,W5,P808,Snacks,Potato Chips,214,1,14,Rahul,44,3.7,WALLET,214,February,Friday,2025,2,Medium,Low Stock
QC1822,2025-04-23,15:16,Bangalore,W5,P128,Beverages,Energy Drink,195,2,38,Suresh,15,4.3,WALLET,390,April,Wednesday,2025,4,Fast,In Stock
QC1823,2025-06-28,18:55,Chennai,W6,P254,Dairy,Milk 1L,238,2,19,Suresh,30,4.4,UPI,476,June,Saturday,2025,6,Medium,Low Stock
QC1824,2025-03-27,20:15,Delhi,W1,P665,Beverages,Energy Drink,172,4,45,Ravi,18,3.2,UPI,688,March,Thursday,2025,3,Fast,In Stock
QC1825,2025-06-13,17:30,Hyderabad,W5,P665,Frozen,Frozen Peas,205,2,11,Suresh,50,3.6,CARD,410,June,Friday,2025,6,Medium,Low Stock
QC1826,2025-02-28,21:53,Mumbai,W5,P247,Snacks,Nachos,205,5,43,Suresh,14,3.9,UPI,1025,February,Friday,2025,2,Fast,In Stock
QC1827,2025-05-27,13:58,Chennai,W3,P493,Frozen,Ice Cream,210,4,29,Karthik,22,3.6,CARD,840,May,Tuesday,2025,5,Fast,In Stock
QC1828,2025-06-12,12:28,Hyderabad,W4,P425,Snacks,Nachos,155,1,57,Arjun,48,4.7,UPI,155,June,Thursday,2025,6,Medium,In Stock
QC1829,2025-03-05,13:25,Mumbai,W3,P189,Dairy,Milk 1L,145,2,46,Karthik,42,4.9,UPI,290,March,Wednesday,2025,3,Medium,In Stock
QC1830,2025-04-26,12:36,Pune,W6,P888,Frozen,Frozen Peas,217,2,15,Ravi,30,4.1,WALLET,434,April,Saturday,2025,4,Medium,Low Stock
QC1831,2025-06-16,08:34,Delhi,W5,P692,Bakery,Cake,247,1,34,Arjun,41,3.8,CARD,247,June,Monday,2025,6,Medium,In Stock
QC1832,2025-01-08,11:30,Pune,W5,P633,Snacks,Potato Chips,89,3,46,Suresh,27,3.2,WALLET,267,January,Wednesday,2025,1,Fast,In Stock
QC1833,2025-01-20,14:08,Hyderabad,W5,P352,Snacks,Biscuits,68,1,1,Sameer,35,4.5,CARD,68,January,Monday,2025,1,Medium,Low Stock
QC1834,2025-06-24,19:43,Hyderabad,W2,P217,Bakery,Bread,160,2,2,Aman,28,3.7,CARD,320,June,Tuesday,2025,6,Fast,Low Stock
QC1835,2025-04-01,23:04,Chennai,W2,P155,Bakery,Cake,42,2,59,Vikram,20,3.3,UPI,84,April,Tuesday,2025,4,Fast,In Stock
QC1836,2025-05-09,20:41,Hyderabad,W5,P133,Beverages,Energy Drink,162,3,55,Suresh,18,3.7,WALLET,486,May,Friday,2025,5,Fast,In Stock
QC1837,2025-01-30,12:28,Bangalore,W4,P239,Snacks,Potato Chips,119,2,15,Sameer,18,4.8,CARD,238,January,Thursday,2025,1,Fast,Low Stock
